,return,std
0,0.058374383675448865,0.12760151520972107
0,0.058583543541913044,0.1280588421358328
0,0.05879270340837602,0.12851616915491948
0,0.05900186327484048,0.12897349626599788
0,0.05921102314130242,0.12943082346808416
0,0.05942018300776521,0.1298881507602243
0,0.059629342874230065,0.13034547814147318
0,0.05983850274069395,0.1308028056108895
0,0.06004766260715663,0.13126013316755117
0,0.06025682247362007,0.13171746081055363
0,0.060465982340082824,0.13217478853899764
0,0.06067514220654711,0.13263211635200414
0,0.060884302073010266,0.13308944424869565
0,0.06109346193947202,0.13354677222821174
0,0.061302621805935875,0.13400410028971213
0,0.06151178167239952,0.1344614284323552
0,0.06172094153886268,0.13491875665531525
0,0.06193010140532565,0.135376084957779
0,0.06213926127179006,0.13583341333894686
0,0.062348421138250815,0.13629074179801554
0,0.06255758100471671,0.1367480703342225
0,0.06276674087117896,0.13720539894677747
0,0.06297590073764417,0.13766272763493373
0,0.06318506060410606,0.1381200563979268
0,0.06339422047056953,0.13857738523502625
0,0.063603380337034,0.13903471414549967
0,0.06381254020349568,0.1394920431286171
0,0.06402170006995997,0.1399493721836781
0,0.06423085993642344,0.14040670130997224
0,0.06444001980288634,0.14086403050680624
0,0.06464917966934793,0.14132135977349372
0,0.06485833953581173,0.14177868910936628
0,0.06506749940227502,0.1422360185137507
0,0.06527665926873834,0.14269334798598943
0,0.06548581913520402,0.14315067752543725
0,0.0656949790016645,0.1436080071314356
0,0.06590413886812944,0.1440653368033716
0,0.06611329873459201,0.14452266654060456
0,0.06632245860105737,0.14497999634252773
0,0.06653161846751876,0.14543732620851615
0,0.06674077833398248,0.14589465613798105
0,0.06694993820044538,0.1463519861303205
0,0.06715909806690801,0.14680931618494808
0,0.06736825793337145,0.14726664630128594
0,0.06757741779983609,0.14772397647876173
0,0.06778657766629763,0.14818130671680002
0,0.0679957375327624,0.14863863701485558
0,0.06820489739922676,0.14909596737236824
0,0.06841405726568867,0.14955329778878804
0,0.06862321713215216,0.1500106282635851
0,0.06883237699861561,0.1504679587962234
0,0.069041536865077,0.15092528938617294
0,0.06925069673154224,0.15138262003292707
0,0.06945985659800684,0.15183995073596276
0,0.06966901646446623,0.15229728149476307
0,0.06987817633093164,0.1527546123088515
0,0.07008733619739534,0.15321194317771616
0,0.07029649606385757,0.1536692741008686
0,0.07050565593032222,0.154126605077834
0,0.07071481579678525,0.15458393610812587
0,0.0709239756632479,0.15504126719127512
0,0.07113313552971114,0.1554985983268174
0,0.07134229539617562,0.1559559295142932
0,0.07155145526263662,0.1564132607532369
0,0.0717606151291015,0.15687059204321407
0,0.0719697749955659,0.15732792338377038
0,0.07217893486202737,0.1577852547744608
0,0.07238809472849134,0.1582425862148622
0,0.07259725459495504,0.15869991770453898
0,0.07280641446141912,0.15915724924306768
0,0.07301557432788117,0.15961458083002322
0,0.07322473419434736,0.16007191246500396
0,0.07343389406080654,0.16052924414757513
0,0.07364305392727152,0.16098657587735898
0,0.07385221379373534,0.16144390765393915
0,0.07406137366019878,0.16190123947692092
0,0.07427053352666022,0.16235857134590853
0,0.07447969339312553,0.16281590326052703
0,0.07468885325958848,0.1632732352203795
0,0.07489801312605213,0.16373056722509358
0,0.07510717299251472,0.16418789927429053
0,0.0753163328589786,0.1646452313676047
0,0.07552549272544094,0.16510256350466346
0,0.07573465259190579,0.16555989568511303
0,0.07594381245836757,0.16601722790858278
0,0.0761529723248307,0.16647456017472764
0,0.07636213219129595,0.1669318924831986
0,0.0765712920577573,0.16738922483363566
0,0.07678045192422121,0.1678465572257098
0,0.07698961179068291,0.16830388965907123
0,0.0771987716571485,0.1687612221333976
0,0.0774079315236117,0.169218554648343
0,0.07761709139007303,0.16967588720358032
0,0.07782625125653704,0.17013321979879434
0,0.07803541112300194,0.17059055243365973
0,0.0782445709894649,0.17104788510785227
0,0.07845373085592794,0.17150521782106182
0,0.07866289072239094,0.17196255057297674
0,0.07887205058885391,0.17241988336328903
0,0.07908121045531817,0.1728772161916969
0,0.07929037032178035,0.17333454905789145
0,0.07949953018824409,0.17379188196158227
0,0.07970869005470833,0.17424921490247192
0,0.07991784992117065,0.17470654788026288
0,0.08012700978763482,0.1751638808946744
0,0.08033616965409841,0.17562121394541502
0,0.08054532952056151,0.17607854703220202
0,0.08075448938702394,0.1765358801547547
0,0.08096364925348808,0.17699321331280105
0,0.0811728091199502,0.1774505465060585
0,0.08138196898641421,0.17790787973426408
0,0.0815911288528774,0.17836521299714297
0,0.08180028871934095,0.17882254629443184
0,0.08200944858580402,0.17927987962586545
0,0.08221860845226722,0.17973721299118448
0,0.08242776831873112,0.1801945463901322
0,0.08263692818519172,0.18065187982244446
0,0.08284608805165836,0.18110921328788887
0,0.08305524791812055,0.18156654678619225
0,0.08326440778458173,0.1820238803171144
0,0.08347356765104785,0.182481213880423
0,0.08368272751751175,0.18293854747585955
0,0.08389188738397416,0.18339588110318542
0,0.08410104725043635,0.18385321476216523
0,0.08431020711689957,0.1843105484525662
0,0.08451936698336486,0.1847678821741572
0,0.08472852684982908,0.18522521592670044
0,0.0849376867162896,0.18568254970996137
0,0.08514684658275261,0.18613988352372715
0,0.08535600644921694,0.18659721736777088
0,0.08556516631568088,0.18705455124186682
0,0.08577432618214474,0.1875118851457957
0,0.08598348604860702,0.18796921907933653
0,0.08619264591506787,0.18842655304227396
0,0.0864018057815343,0.18888388703440978
0,0.08661096564799743,0.18934122105551313
0,0.08682012551446022,0.18979855510538096
0,0.08702928538092365,0.190255889183808
0,0.08723844524738687,0.19071322329058707
0,0.08744760511384916,0.1911705574255129
0,0.08765676498031459,0.19162789158839294
0,0.0878659248467769,0.19208522577901388
0,0.08807508471324021,0.19254255999718714
0,0.08828424457970492,0.19299989424271752
0,0.08849340444616761,0.19345722851540367
0,0.0887025643126296,0.19391456281505634
0,0.08891172417909421,0.19437189714149236
0,0.08912088404555472,0.19482923149450848
0,0.08933004391201872,0.19528656587393453
0,0.08953920377848436,0.19574390027958136
0,0.08974836364494602,0.19620123471125336
0,0.08995752351140912,0.19665856916878083
0,0.09016668337787478,0.19711590365198609
0,0.09037584324433837,0.1975732381606809
0,0.09058500311079956,0.1980305726946879
0,0.09079416297726542,0.1984879072538475
0,0.09100332284372505,0.19894524183796253
0,0.09121248271019267,0.1994025764468922
0,0.09142164257665143,0.1998599110804295
0,0.09163080244311793,0.20031724573844206
0,0.09183996230957882,0.20077458042073354
0,0.09204912217604558,0.2012319151271633
0,0.09225828204250626,0.20168924985754128
0,0.09246744190896995,0.20214658461172463
0,0.09267660177543313,0.20260391938954456
0,0.09288576164189528,0.20306125419084017
0,0.09309492150835887,0.20351858901545858
0,0.09330408137482149,0.20397592386323765
0,0.09351324124128502,0.20443325873402607
0,0.09372240110775078,0.20489059362767265
0,0.09393156097421265,0.20534792854401135
0,0.09414072084067489,0.20580526348290018
0,0.09434988070714002,0.2062625984441945
0,0.09455904057360434,0.20671993342773773
0,0.09476820044006581,0.20717726843337791
0,0.09497736030652923,0.20763460346097967
0,0.09518652017299285,0.20809193851039423
0,0.09539568003945557,0.2085492735814758
0,0.09560483990591877,0.209006608674085
0,0.09581399977238247,0.20946394378808111
0,0.09602315963884693,0.20992127892332477
0,0.09623231950530725,0.21037861407966674
0,0.09644147937177128,0.21083594925698682
0,0.09665063923823534,0.21129328445514084
0,0.0968597991046994,0.2117506196739936
0,0.09706895897116333,0.21220795491341124
0,0.09727811883762724,0.21266529017326105
0,0.09748727870408805,0.21312262545340502
0,0.09769643857055209,0.21357996075372634
0,0.09790559843701417,0.21403729607408456
0,0.09811475830347888,0.21449463141436143
0,0.09832391816994202,0.2149519667744207
0,0.09853307803640891,0.21540930215414789
0,0.09874223790286717,0.21586663755339117
0,0.09895139776933186,0.21632397297205935
0,0.09916055763579557,0.21678130841001353
0,0.09936971750225769,0.21723864386713046
0,0.09957887736872288,0.21769597934329965
0,0.09978803723518485,0.21815331483838746
0,0.09999719710164755,0.21861065035228378
0,0.10020635696811153,0.21906798588487206
0,0.10041551683457546,0.21952532143603254
0,0.10062467670103742,0.21998265700564523
0,0.1008338365675027,0.22043999259360678
0,0.10104299643396192,0.22089732819978283
0,0.10125215630042725,0.22135466382408692
0,0.10146131616689254,0.22181199946639357
0,0.10167047603335427,0.2222693351265841
0,0.10187963589981791,0.22272667080456005
0,0.10208879576628432,0.22318400650021408
0,0.10229795563274464,0.22364134221341836
0,0.10250711549920936,0.22409867794408844
0,0.10271627536567134,0.22455601369210199
0,0.10292543523213445,0.22501334945736157
0,0.1031345950985993,0.2254706852397637
0,0.10334375496506328,0.22592802103919857
0,0.1035529148315257,0.22638535685556144
0,0.10376207469798848,0.22684269268875407
0,0.10397123456445086,0.22730002853867318
0,0.10418039443091509,0.22775736440522304
0,0.10438955429737701,0.2282147002882945
0,0.10459871416384454,0.22867203618780574
0,0.10480787403030263,0.22912937210362555
0,0.10501703389676771,0.22958670803569214
0,0.1052261937632321,0.23004404398389208
0,0.10543535362969472,0.23050137994812686
0,0.10564451349616123,0.2309587159283136
0,0.10585367336262329,0.23141605192433948
0,0.10606283322908724,0.23187338793612472
0,0.10627199309554997,0.23233072396356924
0,0.10648115296200966,0.23278806000657712
0,0.1066903128284735,0.2332453960650722
0,0.10689947269493899,0.23370273213895817
0,0.10710863256140148,0.23416006822813484
0,0.10731779242786431,0.23461740433252
0,0.10752695229432704,0.23507474045202392
0,0.10773611216079404,0.235532076586568
0,0.10794527202725722,0.23598941273604734
0,0.10815443189371911,0.2364467489003806
0,0.10836359176018108,0.23690408507948477
0,0.10857275162664579,0.23736142127328033
0,0.10878191149310738,0.23781875748166983
0,0.10899107135957306,0.23827609370458472
0,0.1092002312260322,0.2387334299419185
0,0.10940939109249985,0.23919076619362128
0,0.10961855095896215,0.23964810245958057
0,0.10982771082542392,0.24010543873972537
0,0.1100368706918866,0.240562775033978
0,0.11024603055835061,0.24102011134225892
0,0.11045519042481504,0.24147744766448662
0,0.1106643502912789,0.24193478400057974
0,0.11087351015774076,0.24239212035045668
0,0.11108267002420487,0.2428494567140489
0,0.11129182989066894,0.24330679309127398
0,0.11150098975713205,0.24376412948205323
0,0.11171014962359611,0.24422146588631466
0,0.11191930949005845,0.2446788023039769
0,0.11212846935652118,0.24513613873496945
0,0.11233762922298464,0.24559347517921867
0,0.11254678908944711,0.2460508116366468
0,0.11275594895591246,0.24650814810718902
0,0.11296510882237612,0.24696548459076242
0,0.11317426868884019,0.2474228210872994
0,0.11338342855530162,0.24788015759672152
0,0.11359258842176459,0.24833749411896677
0,0.1138017482882297,0.24879483065396557
0,0.11401090815469189,0.24925216720163684
0,0.11422006802115524,0.24970950376191983
0,0.11442922788762018,0.25016684033474623
0,0.11463838775407836,0.2506241769200293
0,0.11484754762054279,0.2510815135177292
0,0.11505670748700779,0.25153885012776583
0,0.1152658673534727,0.25199618675007074
0,0.11547502721993771,0.2524535233845775
0,0.11568418708639439,0.2529108600312016
0,0.11589334695286,0.253368196689915
0,0.1161025068193259,0.2538255333606337
0,0.11631166668578899,0.2542828700432859
0,0.11652082655224888,0.2547402067378068
0,0.1167299864187123,0.2551975434441469
0,0.11693914628517765,0.25565488016223953
0,0.1171483061516405,0.2561122168920119
0,0.11735746601810643,0.2565695536334139
0,0.11756662588456779,0.2570268903863667
0,0.11777578575102991,0.2574842271508203
0,0.1179849456174964,0.2579415639267216
0,0.11819410548395955,0.2583989007139927
0,0.11840326535042016,0.2588562375125754
0,0.11861242521688395,0.2593135743224221
0,0.11882158508334609,0.25977091114346273
0,0.11903074494980961,0.26022824797564514
0,0.11923990481627458,0.2606855848189106
0,0.11944906468274065,0.2611429216732003
0,0.11965822454920216,0.26160025853844404
0,0.11986738441566269,0.26205759541459217
0,0.12007654428212765,0.26251493230159956
0,0.1202857041485877,0.2629722691993891
0,0.12049486401505569,0.26342960610793276
0,0.12070402388151788,0.26388694302714466
0,0.12091318374798095,0.26434427995698406
0,0.12112234361444418,0.26480161689739423
0,0.12133150348090876,0.2652589538483231
0,0.12154066334736985,0.2657162908097057
0,0.12174982321383616,0.2661736277815073
0,0.12195898308029755,0.26663096476365217
0,0.12216814294675953,0.2670883017560991
0,0.12237730281322351,0.26754563875879844
0,0.12258646267968602,0.2680029757716901
0,0.12279562254615048,0.26846031279472926
0,0.1230047824126146,0.26891764982785943
0,0.12321394227907541,0.2693749868710226
0,0.12342310214553978,0.2698323239241827
0,0.12363226201200268,0.2702896609872782
0,0.12384142187846611,0.2707469980602629
0,0.12405058174493283,0.27120433514309283
0,0.12425974161139318,0.27166167223569737
0,0.12446890147785918,0.27211900933805333
0,0.12467806134431658,0.27257634645008055
0,0.12488722121078329,0.2730336835717694
0,0.1250963810772491,0.2734910207030493
0,0.12530554094371335,0.2739483578438708
0,0.1255147008101735,0.27440569499418044
0,0.1257238606766363,0.27486303215394575
0,0.1259330205431037,0.2753203693231238
0,0.12614218040956232,0.2757777065016387
0,0.12635134027602737,0.276235043689477
0,0.12656050014249395,0.27669238088658193
0,0.12676966000895473,0.27714971809289174
0,0.1269788198754148,0.2776070553083718
0,0.1271879797418821,0.27806439253299436
0,0.12739713960834345,0.27852172976668566
0,0.12760629947480545,0.27897906700941527
0,0.12781545934126964,0.27943640426114247
0,0.1280246192077344,0.2798937415218193
0,0.12823377907419595,0.2803510787913941
0,0.12844293894066228,0.28080841606984036
0,0.12865209880712325,0.28126575335709314
0,0.12886125867358605,0.2817230906531249
0,0.12907041854005244,0.282180427957897
0,0.1292795784065113,0.28263776527134277
0,0.1294887382729733,0.28309510259344317
0,0.1296978981394378,0.28355243992415513
0,0.1299070580059049,0.2840097772634373
0,0.13011621787236535,0.28446711461122814
0,0.1303253777388284,0.2849244519675068
0,0.1305345376052925,0.28538178933222913
0,0.13074369747175768,0.2858391267053547
0,0.13095285733822243,0.28629646408683995
0,0.13116201720468215,0.2867538014766349
0,0.1313711770711436,0.2872111388747142
0,0.1315803369376103,0.28766847628104647
0,0.13178949680407337,0.288125813695573
0,0.13199865667053384,0.2885831511182569
0,0.13220781653699845,0.2890404885490742
0,0.13241697640346187,0.28949782598797474
0,0.1326261362699291,0.28995516343493133
0,0.13283529613638842,0.29041250088988013
0,0.13304445600285314,0.2908698383528124
0,0.13325361586931364,0.2913271758236699
0,0.1334627757357789,0.29178451330243466
0,0.13367193560224305,0.29224185078905685
0,0.13388109546870636,0.2926991882835003
0,0.13409025533517185,0.29315652578573487
0,0.13429941520163155,0.2936138632957068
0,0.1345085750680916,0.2940712008133935
0,0.1347177349345573,0.2945285383387704
0,0.13492689480102138,0.29498587587178604
0,0.13513605466748652,0.29544321341241064
0,0.13534521453395024,0.29590055096060364
0,0.13555437440040854,0.29635788851632133
0,0.13576353426687687,0.29681522607956234
0,0.1359726941333392,0.2972725636502574
0,0.13618185399980023,0.297729901228382
0,0.13639101386626784,0.29818723881391934
0,0.13660017373272737,0.2986445764068035
0,0.1368093335991928,0.2991019140070311
0,0.1370184934656569,0.2995592516145527
0,0.13722765333212,0.3000165892293357
0,0.1374368131985786,0.3004739268513396
0,0.1376459730650452,0.3009312644805584
0,0.13785513293151017,0.3013886021169382
0,0.13806429279796933,0.3018459397604376
0,0.13827345266443308,0.3023032774110469
0,0.1384826125308978,0.3027606150687258
0,0.13869177239736155,0.3032179527334384
0,0.13890093226382777,0.30367529040516006
0,0.13911009213028977,0.3041326280838449
0,0.13931925199674705,0.30458996576946024
0,0.13952841186321407,0.30504730346200654
0,0.1397375717296777,0.305504641161424
0,0.13994673159614077,0.305961978867688
0,0.14015589146260518,0.30641931658077204
0,0.14036505132907062,0.3068766543006449
0,0.14057421119552962,0.3073339920272601
0,0.14078337106199662,0.3077913297606189
0,0.14099253092845984,0.3082486675006658
0,0.14120169079492012,0.30870600524737285
0,0.14141085066138623,0.30916334300072934
0,0.14162001052784637,0.3096206807606805
0,0.1418291703943114,0.31007801852722056
0,0.1420383302607752,0.31053535630030715
0,0.1422474901272367,0.31099269407990904
0,0.14245664999369953,0.3114500318660055
0,0.1426658098601659,0.3119073696585727
0,0.14287496972662767,0.3123647074575644
0,0.1430841295930875,0.3128220452629584
0,0.14329328945955278,0.3132793830747426
0,0.1435024493260174,0.3137367208928759
0,0.1437116091924838,0.3141940587173359
0,0.14392076905894774,0.3146513965480856
0,0.14412992892540566,0.31510873438509
0,0.14433908879186924,0.31556607222834715
0,0.14454824865833282,0.31602341007781787
0,0.1447574085247981,0.3164807479334788
0,0.14496656839126165,0.31693808579529564
0,0.1451757282577254,0.3173954236632459
0,0.14538488812418848,0.31785276153730146
0,0.14559404799065412,0.3183100994174427
0,0.14580320785711312,0.31876743730362367
0,0.1460123677235775,0.3192247751958446
