0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000971e-02,5.000000000000004441e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.371371416277413019e-02,5.000000000000001665e-02,5.893596737434431826e-02,9.761863099689234435e-02,6.559419513591312201e-02,7.608074636297121329e-02,8.252788603735446149e-02,7.392976527301625689e-02,8.128904338790512996e-02,1.028563277876788085e-01,1.114660610451150141e-01,1.251963392341535752e-01,1.270654203594772935e-01,1.308632539727322963e-01,1.350494362346205957e-01,1.396042143190481255e-01,1.428025012395968962e-01,1.467454863348487681e-01,1.506391559028295579e-01,1.544286302329619942e-01,1.575308351780000116e-01,1.547082449144885907e-01,1.547207071326706096e-01
0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000002359e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,6.384176403115721099e-02,9.453708608005467751e-02,1.015776054149291896e-01,9.929959247547745504e-02,1.097647763288551737e-01,1.317241847234545127e-01,1.431143723760651409e-01,1.304692125234432620e-01,1.388559512183962508e-01,1.748256013011139365e-01,1.836441878138278250e-01,1.477806286837398397e-01,1.574829219067131192e-01,1.633141580568228945e-01,1.725053325763009626e-01,1.806702714526448039e-01,1.890701060153036905e-01,1.973454797093117941e-01,2.049978295256346117e-01,2.122304842782590240e-01,2.193936100608598616e-01,2.314098357954303964e-01,2.335290272340442008e-01
0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000002359e-02,5.000000000000002359e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000971e-02,5.975204718925897218e-02,6.300250137842537679e-02,8.766040556683571405e-02,9.240775735715414663e-02,1.023976296156716426e-01,1.394234839503470935e-01,1.497453814902082181e-01,1.342741256092290503e-01,1.448717293517352567e-01,1.581077250980295335e-01,1.742274303495992827e-01,1.832472469523015735e-01,1.978371144489576017e-01,2.104441254283241913e-01,2.240163206735227563e-01,2.365354149518013316e-01,2.485610705019127009e-01,2.604680827952590705e-01,2.729407637708125001e-01,2.911277931756762749e-01,3.073743278351233066e-01
0.000000000000000000e+00,5.000000000000010686e-02,5.000000000000000278e-02,5.000000000000019706e-02,5.000000000000000278e-02,5.000000000000014849e-02,5.000000000000024564e-02,5.000000000000028727e-02,5.759033075223062709e-02,5.592421049757252682e-02,5.739160879414738348e-02,5.000000000000000278e-02,7.042309174455595178e-02,5.725771208396006340e-02,5.567216858322807105e-02,6.684482363760591017e-02,7.062329014249252301e-02,5.214339412090519821e-02,5.369310119931143543e-02,1.228965008194013997e-01,1.225087079056987605e-01,1.252304410234009457e-01,1.279963680432026352e-01,1.307896561196391361e-01,1.324850236816612903e-01,1.350170995306925470e-01,1.374508390763546362e-01,1.397381876161812586e-01,1.410600636092593785e-01,1.247969622395533329e-01,1.276808322521066630e-01
0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000001665e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000971e-02,5.000000000000000971e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.160808713111020990e-02,5.427244096717479677e-02,5.736217814818764249e-02,6.352516409690760202e-02,6.815434499365470578e-02
0.000000000000000000e+00,1.190901139283324778e-01,1.228601419303060743e-01,1.263253034948775555e-01,1.293268799584109952e-01,1.325062215810661470e-01,1.352697888569061591e-01,1.376195820727109664e-01,1.221681063160681424e-01,1.029606804138754605e-01,8.499341529269041629e-02,6.520728741022123465e-02,5.566204390924696377e-02,3.399906103088266851e-02,2.064491951435248884e-02,1.228076618177132706e-01,1.156397404131728063e-01,1.105886215935214523e-17,1.019150042136374168e-17,1.219216593635110285e-01,1.102718712228481501e-01,1.042601920356837353e-01,9.446862003149347764e-02,8.544891517731698083e-02,7.654366525203137872e-02,6.809427479695047414e-02,5.950203952983663253e-02,5.068734534222878174e-02,3.805262780023416225e-02,1.836349312745878815e-02,8.540760552400458380e-03
0.000000000000000000e+00,2.809098860716676693e-01,2.771398580696940450e-01,2.736746965051221614e-01,2.706731200415890548e-01,2.674937784189338474e-01,2.647302111430939187e-01,2.623804179272888892e-01,2.526860847377698227e-01,2.465780230084973490e-01,2.373493559346298576e-01,2.248719877389835364e-01,2.108954873145931219e-01,2.085305384415774566e-01,1.956430238733283256e-01,1.833340254322481933e-01,1.738420545751143687e-01,1.655553713987840680e-01,1.541910891599933275e-01,1.329570317138211999e-01,1.233752925619962110e-01,1.161352436961672202e-01,1.054737305345949117e-01,9.631010876358686579e-02,8.718110140940540931e-02,7.777386234720173874e-02,6.847870650577712881e-02,5.934036786949097031e-02,5.844135265564306264e-02,5.000000000000000971e-02,5.000000000000000278e-02
0.000000000000000000e+00,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999223e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,2.331910273656260801e-01,2.200045387727105339e-01,3.203451797822888802e-01,3.021338314300172634e-01,1.411401150873434485e-01,1.350683556936672913e-01,1.269494642628911929e-01,1.166693981308298961e-01,1.067327087394400048e-01,9.790128172847871457e-02,8.848838232919345459e-02,7.876227182654457759e-02,6.883446089844415250e-02,5.521856877700326294e-02,6.606850665048494275e-02,5.000000000000000278e-02
0.000000000000000000e+00,3.488512535752031490e-02,3.472880740566979679e-02,3.456248261563252266e-02,3.432936889781926931e-02,3.429030057709440971e-02,3.415624957769474584e-02,3.536308477352109736e-02,3.548902084222239212e-02,4.058312489927126676e-02,4.261142465524470069e-02,4.397811257466531509e-02,4.528646567690122055e-02,5.069193036643659944e-02,5.399855450281072777e-02,5.259808563413406746e-02,5.551533813960558145e-02,5.882985991026454947e-02,6.031353101905718300e-02,6.900655188958516872e-02,6.994468819147968419e-02,7.288384507998735273e-02,7.542183383500189464e-02,7.885073770933397064e-02,8.139995530174390370e-02,8.479871156174099978e-02,8.807129036255166576e-02,9.127490764194436113e-02,9.265818607705135490e-02,9.745333589180497913e-02,9.992287480817860224e-02
0.000000000000000000e+00,4.117184671246373190e-02,4.114511002729101530e-02,4.112113901344590511e-02,4.110556384061163360e-02,4.107887268503118694e-02,4.106194964884637977e-02,4.207618850543163452e-02,4.585338044182596384e-02,4.807457445266570539e-02,5.248578371639911477e-02,5.753044883248754904e-02,6.080741013137021950e-02,6.589564956588959965e-02,7.109640950555135008e-02,7.594992581916247543e-02,8.095977190201361640e-02,8.541505481164812785e-02,9.030188978333235361e-02,9.540950542482667940e-02,9.898272959945995930e-02,1.043585996025240131e-01,1.095292172319612262e-01,1.143928091889799964e-01,1.195534079401149308e-01,1.245614177879341283e-01,1.295761110580315734e-01,1.345902697464192166e-01,1.390877464780442274e-01,1.447188360583470945e-01,1.487307917356967268e-01
0.000000000000000000e+00,6.651420216531157559e-01,6.617750538911983949e-01,6.581160752085091215e-01,6.526943408890133469e-01,6.521673752468036822e-01,6.491715519027636550e-01,6.622055315187173052e-01,6.104025607824481447e-01,6.881626156014123419e-01,6.689701890509102133e-01,6.340661912942708867e-01,6.214121863645593047e-01,6.554595128961986372e-01,6.540211358940710706e-01,5.937870925840409431e-01,5.930764997426005714e-01,6.009462854464462378e-01,5.848552133933895281e-01,6.446585339240259449e-01,6.308644795326030508e-01,6.265304951294686786e-01,6.201252556307133013e-01,6.237344656119130359e-01,6.181334064417540741e-01,6.205670498495938769e-01,6.218066718059415132e-01,6.224440132246128465e-01,6.122623180935212739e-01,6.215731023122519350e-01,6.214104942870164461e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
